# 勋伯格小调综合练习：四部写作无法实现的相邻和弦进行（自动生成，请勿手改）
# 重刷：./gradlew.bat :theory:jvmTest --tests "*SchoenbergMinorForbiddenTransitionGenerator*" -Pschoenberg.forbidden.write=true
# 判据：从小调综合练习程序自身提取的硬约束（一般四部规则 + 完整性/重复/共同音/减增预备解决/旋律进行）下，两拍相邻无任何合规四部实现。
# 规则自动继承练习：新增 typed 规则后重刷即生效。判据在小调内调性无关（a 小调探测）。
# 格式：<度数/性质/规模/转位> => <度数/性质/规模/转位>    # 人类可读罗马标记
#
4/MAJOR/TRIAD/ROOT_POSITION => 3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV => III6
4/MAJOR/TRIAD/ROOT_POSITION => 3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV => III
4/MAJOR/TRIAD/ROOT_POSITION => 3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV => III64
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV => IV65
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV => IV65
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV => IV7
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV => IV7
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV => IV43
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV => IV43
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV => IV42
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV => IV42
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV => IV6
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV => IV
4/MAJOR/TRIAD/ROOT_POSITION => 4/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV => IV64
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV => V65
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV => V65
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV => V7
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV => V7
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV => V43
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV => V43
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV => V42
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV => V42
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV => V6
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV => V
4/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV => V64
4/MAJOR/TRIAD/ROOT_POSITION => 5/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/1/rootless:rootless-dominant-ninth.chord-3.2-5-8-11.as-dominant.1.5    # IV => v°65
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV => VI65
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV => VI65
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5    # IV => VI7
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5    # IV => VI7
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV => VI43
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV => VI43
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV => VI42
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV => VI42
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV => VI6
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV => VI
4/MAJOR/TRIAD/ROOT_POSITION => 6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV => VI64
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED/TRIAD/FIRST_INVERSION    # IV => vi°6
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED/TRIAD/ROOT_POSITION    # IV => vi°
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # IV => vi°64
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED7/SEVENTH/FIRST_INVERSION@2/SECONDARY_DOMINANT/2/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.2.6.sharp1    # IV => vi°65
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED7/SEVENTH/SECOND_INVERSION@2/SECONDARY_DOMINANT/4/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.4.1    # IV => vi°43
4/MAJOR/TRIAD/ROOT_POSITION => 6/DIMINISHED7/SEVENTH/THIRD_INVERSION@2/SECONDARY_DOMINANT/6/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.6.3    # IV => vi°42
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR/TRIAD/FIRST_INVERSION    # IV => VI6
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR/TRIAD/ROOT_POSITION    # IV => VI
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR/TRIAD/SECOND_INVERSION    # IV => VI64
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR7/SEVENTH/FIRST_INVERSION    # IV => VI65
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR7/SEVENTH/ROOT_POSITION    # IV => VI7
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR7/SEVENTH/SECOND_INVERSION    # IV => VI43
4/MAJOR/TRIAD/ROOT_POSITION => 6/MAJOR7/SEVENTH/THIRD_INVERSION    # IV => VI42
4/MAJOR/TRIAD/ROOT_POSITION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/6    # IV => VII7
4/MAJOR/TRIAD/ROOT_POSITION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/6    # IV => VII7
4/MAJOR/TRIAD/ROOT_POSITION => 7/MAJOR/TRIAD/FIRST_INVERSION    # IV => VII6
4/MAJOR/TRIAD/ROOT_POSITION => 7/MAJOR/TRIAD/ROOT_POSITION    # IV => VII
4/MAJOR/TRIAD/ROOT_POSITION => 7/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/3    # IV => VII
4/MAJOR/TRIAD/ROOT_POSITION => 7/MAJOR/TRIAD/SECOND_INVERSION    # IV => VII64
4/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # IV64 => I42
4/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # IV64 => I42
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/4    # IV64 => I
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR/TRIAD/FIRST_INVERSION    # IV64 => i6
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR/TRIAD/ROOT_POSITION    # IV64 => i
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR/TRIAD/SECOND_INVERSION    # IV64 => i64
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR7/SEVENTH/FIRST_INVERSION    # IV64 => i65
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR7/SEVENTH/ROOT_POSITION    # IV64 => i7
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR7/SEVENTH/SECOND_INVERSION    # IV64 => i43
4/MAJOR/TRIAD/SECOND_INVERSION => 1/MINOR7/SEVENTH/THIRD_INVERSION    # IV64 => i42
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # IV64 => II65
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # IV64 => II7
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # IV64 => II43
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # IV64 => II42
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # IV64 => II42
4/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # IV64 => II42
4/MAJOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # IV64 => ii°6
4/MAJOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/ROOT_POSITION    # IV64 => ii°
4/MAJOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # IV64 => ii°64
4/MAJOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # IV64 => ii°65
4/MAJOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # IV64 => ii°7
4/MAJOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # IV64 => ii°43
4/MAJOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # IV64 => ii°42
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # IV64 => III65
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/2    # IV64 => III7
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # IV64 => III43
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # IV64 => III43
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # IV64 => III42
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV64 => III6
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV64 => III
4/MAJOR/TRIAD/SECOND_INVERSION => 3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # IV64 => III64
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV64 => IV65
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV64 => IV65
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV64 => IV7
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV64 => IV7
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV64 => IV43
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV64 => IV43
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # IV64 => IV42
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # IV64 => IV42
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV64 => IV6
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV64 => IV
4/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/3    # IV64 => IV64
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV64 => V65
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV64 => V65
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV64 => V7
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV64 => V7
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV64 => V43
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV64 => V43
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # IV64 => V42
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # IV64 => V42
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV64 => V6
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV64 => V
4/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/4    # IV64 => V64
4/MAJOR/TRIAD/SECOND_INVERSION => 5/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/1/rootless:rootless-dominant-ninth.chord-3.2-5-8-11.as-dominant.1.5    # IV64 => v°65
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV64 => VI65
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV64 => VI65
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5    # IV64 => VI7
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5    # IV64 => VI7
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV64 => VI43
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV64 => VI43
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # IV64 => VI42
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # IV64 => VI42
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV64 => VI6
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV64 => VI
4/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5    # IV64 => VI64
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/FIRST_INVERSION    # IV64 => vi°6
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/ROOT_POSITION    # IV64 => vi°
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # IV64 => vi°64
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED7/SEVENTH/FIRST_INVERSION@2/SECONDARY_DOMINANT/2/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.2.6.sharp1    # IV64 => vi°65
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED7/SEVENTH/SECOND_INVERSION@2/SECONDARY_DOMINANT/4/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.4.1    # IV64 => vi°43
4/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED7/SEVENTH/THIRD_INVERSION@2/SECONDARY_DOMINANT/6/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.6.3    # IV64 => vi°42
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR/TRIAD/FIRST_INVERSION    # IV64 => VI6
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR/TRIAD/ROOT_POSITION    # IV64 => VI
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR/TRIAD/SECOND_INVERSION    # IV64 => VI64
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR7/SEVENTH/FIRST_INVERSION    # IV64 => VI65
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR7/SEVENTH/ROOT_POSITION    # IV64 => VI7
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR7/SEVENTH/SECOND_INVERSION    # IV64 => VI43
4/MAJOR/TRIAD/SECOND_INVERSION => 6/MAJOR7/SEVENTH/THIRD_INVERSION    # IV64 => VI42
4/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/6    # IV64 => VII7
4/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/6    # IV64 => VII7
4/MAJOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # IV64 => vii°64
4/MAJOR/TRIAD/SECOND_INVERSION => 7/MAJOR/TRIAD/FIRST_INVERSION    # IV64 => VII6
4/MAJOR/TRIAD/SECOND_INVERSION => 7/MAJOR/TRIAD/ROOT_POSITION    # IV64 => VII
4/MAJOR/TRIAD/SECOND_INVERSION => 7/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/3    # IV64 => VII
4/MAJOR/TRIAD/SECOND_INVERSION => 7/MAJOR/TRIAD/SECOND_INVERSION    # IV64 => VII64
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/7    # iv6 => I7
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/7    # iv6 => I7
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # iv6 => I43
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # iv6 => I42
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # iv6 => I42
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7    # iv6 => I
4/MINOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # iv6 => I64
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/1    # iv6 => II7
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/1    # iv6 => II7
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # iv6 => II42
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # iv6 => II42
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/1    # iv6 => II
4/MINOR/TRIAD/FIRST_INVERSION => 2/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # iv6 => II64
4/MINOR/TRIAD/FIRST_INVERSION => 2/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/5/rootless:rootless-dominant-ninth.chord-1.0-3-6-9.as-dominant.5.2    # iv6 => ii°65
4/MINOR/TRIAD/FIRST_INVERSION => 2/MINOR/TRIAD/SECOND_INVERSION    # iv6 => ii64
4/MINOR/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # iv6 => III43
4/MINOR/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # iv6 => III42
4/MINOR/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # iv6 => III42
4/MINOR/TRIAD/FIRST_INVERSION => 3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # iv6 => III64
4/MINOR/TRIAD/FIRST_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/3    # iv6 => IV7
4/MINOR/TRIAD/FIRST_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/3    # iv6 => IV7
4/MINOR/TRIAD/FIRST_INVERSION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # iv6 => IV43
4/MINOR/TRIAD/FIRST_INVERSION => 4/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/3    # iv6 => IV
4/MINOR/TRIAD/FIRST_INVERSION => 4/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/5    # iv6 => iv°6
4/MINOR/TRIAD/FIRST_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/4    # iv6 => V7
4/MINOR/TRIAD/FIRST_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/4    # iv6 => V7
4/MINOR/TRIAD/FIRST_INVERSION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # iv6 => V43
